Codigo,DESCRICAO,Classificação,Caso
J690,Pneumonite devida a alimento ou vômito,Outros,0
J691,Pneumonite devida a óleos e essências,Outros,0
J698,Pneumonite devida a outros sólidos e líquidos,Outros,0
J700,Manifestações pulmonares agudas devidas à radiação,Outros,0
J701,"Manifestações pulmonares crônicas e outras, devidas a radiação",Outros,0
J702,"Transtornos pulmonares intersticiais agudos, induzidos por droga",Outros,0
J703,Transtornos pulmonares intersticiais crônicos induzidos por droga,Outros,0
J704,Transtornos pulmonar intersticial não especificado induzido por droga,Outros,0
J708,Afecções respiratórias devidas a outros agentes externos especificados,Outros,0
J709,Afecções respiratórias devidas a agentes externos não especificados,Outros,0
J80,Síndrome do desconforto respiratório do adulto,Outros,0
J81,"Edema pulmonar, não especificado de outra forma",Outros,0
J82,"Eosinofilia pulmonar, não classificada em outra parte",Outros,0
J840,Afecções alveolares e parieto-alveolares,Outros,0
J841,Outras doenças pulmonares intersticiais com fibrose,Outros,0
J848,Outras doenças pulmonares intersticiais especificadas,Outros,0
J849,Doença pulmonar intersticial não especificadas,Outros,0
J850,Gangrena e necrose do pulmão,Outros,0
J851,Abscesso do pulmão com pneumonia,Outros,0
J852,Abscesso do pulmão sem pneumonia,Outros,0
J853,Abscesso do mediastino,Outros,0
J860,Piotórax com fístula,Outros,0
J869,Piotórax sem fístula,Outros,0
J90,Derrame pleural não classificado em outra parte,Outros,0
J91,Derrame pleural em afecções classificadas em outra parte,Outros,0
J920,Placas pleurais com presença de amianto [asbesto],Outros,0
J929,Placas pleurais sem presença de amianto [asbesto],Outros,0
J930,"Pneumotórax de tensão, espontâneo",Outros,0
J931,Outras formas de pneumotórax espontâneo,Outros,0
J938,"Outros tipos de pneumotórax, especificados",Outros,0
J939,Pneumotórax não especificado,Outros,0
J940,Derrame quiloso ou quiliforme,Outros,0
J941,Fibrotórax,Outros,0
J942,Hemotórax,Outros,0
J948,Outras afecções pleurais especificadas,Outros,0
J949,Afecção pleural não especificada,Outros,0
J950,Mau funcionamento de traqueostomia,Outros,0
J951,Insuficiência pulmonar aguda subsequente a cirurgia torácica,Outros,0
J952,Insuficiência pulmonar aguda subsequente a cirurgia não torácica,Outros,0
J953,Insuficiência pulmonar crônica pós-cirúrgica,Outros,0
J954,Síndrome de Mendelson,Outros,0
J955,Estenose subglótica pós-procedimento,Outros,0
J958,Outros transtornos respiratórios pós-procedimentos,Outros,0
J959,Transtornos respiratórios pós-procedimentos não especificados,Outros,0
J960,Insuficiência respiratória aguda,Outros,0
J961,Insuficiência respiratória crônica,Outros,0
J969,Insuficiência respiratória não especificada,Outros,0
J980,Outras doenças dos brônquios não classificadas em outra parte,Outros,0
J981,Colapso pulmonar,Outros,0
J982,Enfisema intersticial,Outros,0
J983,Enfisema compensatório,Outros,0
J984,Outros transtornos pulmonares,Outros,0
J985,Doenças do mediastino não classificadas em outra parte,Outros,0
J986,Transtornos do diafragma,Outros,0
J988,Outros transtornos respiratórios especificados,Outros,0
J989,Transtorno respiratório não especificados,Outros,0
J990,Doença pulmonar reumatóide,Outros,0
J991,Transtornos respiratórios em outras doenças sistêmicas do tecido conjuntivo classificadas em outra parte,Outros,0
J998,Transtornos respiratórios em outras doenças classificadas em outra parte,Outros,0
K000,Anodontia,Outros,0
K001,Dentes supranumerários,Outros,0
K002,Anomalias do tamanho e da forma dos dentes,Outros,0
K003,Dentes manchados,Outros,0
K004,Distúrbios na formação dos dentes,Outros,0
K005,Anomalias hereditárias da estrutura dentária não classificadas em outra parte,Outros,0
K006,Distúrbios da erupção dentária,Outros,0
K007,Síndrome da erupção dentária,Outros,0
K008,Outros distúrbios do desenvolvimento dos dentes,Outros,0
K009,Distúrbio não especificado do desenvolvimento dentário,Outros,0
K010,Dentes inclusos,Outros,0
K011,Dentes impactados,Outros,0
K020,Cáries limitadas ao esmalte,Outros,0
K021,Cáries da dentina,Outros,0
K022,Cárie do cemento,Outros,0
K023,Cáries dentárias estáveis,Outros,0
K024,Odontoclasia,Outros,0
K028,Outras cáries dentárias,Outros,0
K029,"Cárie dentária, sem outra especificação",Outros,0
K030,Atrito dentário excessivo,Outros,0
K031,Abrasão dentária,Outros,0
K032,Erosão dentária,Outros,0
K033,Reabsorção patológica dos dentes,Outros,0
K034,Hipercementose,Outros,0
K035,Ancilose dentária,Outros,0
K036,Depósitos nos dentes,Outros,0
K037,Alterações pós-eruptivas da cor dos tecidos duros dos dentes,Outros,0
K038,Outras doenças especificadas dos tecidos duros dos dentes,Outros,0
K039,"Doença dos tecidos duros dos dentes, não especificada",Outros,0
K040,Pulpite,Outros,0
K041,Necrose da polpa,Outros,0
K042,Degeneração da polpa,Outros,0
K043,Formação anormal de tecidos duros na polpa,Outros,0
K044,Periodontite apical aguda de origem pulpar,Outros,0
K045,Periodontite apical crônica,Outros,0
K046,Abscesso periapical com fístula,Outros,0
K047,Abscesso periapical sem fístula,Outros,0
K048,Cisto radicular,Outros,0
K049,Outras doenças da polpa e dos tecidos periapicais e as não especificadas,Outros,0
K050,Gengivite aguda,Outros,0
K051,Gengivite crônica,Outros,0
K052,Periodontite aguda,Outros,0
K053,Periodontite crônica,Outros,0
K054,Periodontose,Outros,0
K055,Outras doenças periodontais,Outros,0
K056,"Doença periodontal, sem outra especificação",Outros,0
K060,Retração gengival,Outros,0
K061,Hiperplasia gengival,Outros,0
K062,"Lesões da gengiva e do rebordo alveolar sem dentes, associadas a traumatismos",Outros,0
K068,Outros transtornos especificados da gengiva e do rebordo alveolar sem dentes,Outros,0
K069,Transtorno da gengiva e do rebordo alveolar sem dentes sem outra especificação,Outros,0
K070,Anomalias importantes (major) do tamanho da mandíbula,Outros,0
K071,Anomalias da relação entre a mandíbula com a base do crânio,Outros,0
K072,Anomalias da relação entre as arcadas dentárias,Outros,0
K073,Anomalias da posição dos dentes,Outros,0
K074,"Maloclusão, não especificada",Outros,0
K075,Anormalidades dentofaciais funcionais,Outros,0
K076,Transtornos da articulação temporomandibular,Outros,0
K078,Outras anomalias dentofaciais,Outros,0
K079,"Anomalia dentofacial, sem outra especificação",Outros,0
K080,Exfoliação dos dentes devida a causas sistêmicas,Outros,0
K081,"Perda de dentes devida a acidente, extração ou a doenças periodontais localizadas",Outros,0
K082,Atrofia do rebordo alveolar sem dentes,Outros,0
K083,Raiz dentária retida,Outros,0
K088,Outros transtornos especificados dos dentes e das estruturas de sustentação,Outros,0
K089,"Transtorno dos dentes e de suas estruturas de sustentação, sem outra especificação",Outros,0
K090,Cistos odontogênicos de desenvolvimento,Outros,0
K091,Cistos de desenvolvimento (não-odontogênicos) da região bucal,Outros,0
K092,Outros cistos das mandíbulas,Outros,0
K098,Outros cistos da região oral não classificados em outra parte,Outros,0
K099,"Cistos da região oral, sem outras especificações",Outros,0
K100,Transtornos do desenvolvimento dos maxilares,Outros,0
K101,Granuloma central de células gigantes,Outros,0
K102,Afecções inflamatórias dos maxilares,Outros,0
K103,Alveolite maxilar,Outros,0
K108,Outras doenças especificadas dos maxilares,Outros,0
K109,"Doença dos maxilares, sem outra especificação",Outros,0
K110,Atrofia de glândula salivar,Outros,0
K111,Hipertrofia de glândula salivar,Outros,0
K112,Sialadenite,Outros,0
K113,Abscesso de glândula salivar,Outros,0
K114,Fístula de glândula salivar,Outros,0
K115,Sialolitíase,Outros,0
K116,Mucocele de glândula salivar,Outros,0
K117,Alterações da secreção salivar,Outros,0
K118,Outras doenças das glândulas salivares,Outros,0
K119,"Doença de glândula salivar, sem outra especificação",Outros,0
K120,Aftas bucais recidivantes,Outros,0
K121,Outras formas de estomatite,Outros,0
K122,Celulite e abscesso da boca,Outros,0
K130,Doenças dos lábios,Outros,0
K131,Mordedura da mucosa das bochechas e dos lábios,Outros,0
K132,"Leucoplasia e outras afecções do epitélio oral, inclusive da língua",Outros,0
K133,Leucoplasia pilosa,Outros,0
K134,Lesões granulomatosas e granulomatóides da mucosa oral,Outros,0
K135,Fibrose oral submucosa,Outros,0
K136,Hiperplasia irritativa da mucosa oral,Outros,0
K137,Outras lesões e as não especificadas da mucosa oral,Outros,0
K140,Glossite,Outros,0
K141,Língua geográfica,Outros,0
K142,Glossite rombóide mediana,Outros,0
K143,Hipertrofia das papilas linguais,Outros,0
K144,Atrofia das papilas linguais,Outros,0
K145,Língua escrotal,Outros,0
K146,Glossodínia,Outros,0
K148,Outras doenças da língua,Outros,0
K149,"Doença da língua, sem outra especificação",Outros,0
K20,Esofagite,Outros,0
K210,Doença de refluxo gastroesofágico com esofagite,Outros,0
K219,Doença de refluxo gastroesofágico sem esofagite,Outros,0
K220,Acalásia do cárdia,Outros,0
K221,Úlcera do esôfago,Outros,0
K222,Obstrução do esôfago,Outros,0
K223,Perfuração do esôfago,Outros,0
K224,Discinesia do esôfago,Outros,0
K225,Divertículo do esôfago adquirido,Outros,0
K226,Síndrome da laceração hemorrágica gastroesofágica,Outros,0
K228,Outras doenças especificadas do esôfago,Outros,0
K229,"Doença do esôfago, sem outra especificação",Outros,0
K230,Esofagite tuberculosa,Outros,0
K231,Megaesôfago na doença de Chagas,Outros,0
K238,Transtornos do esôfago em outras doenças classificadas em outra parte,Outros,0
K250,Úlcera gástrica - aguda com hemorragia,Outros,0
K251,Úlcera gástrica - aguda com perfuração,Outros,0
K252,Úlcera gástrica - aguda com hemorragia e perfuração,Outros,0
K253,Úlcera gástrica - aguda sem hemorragia ou perfuração,Outros,0
K254,Úlcera gástrica - crônica ou não especificada com hemorragia,Outros,0
K255,Úlcera gástrica - crônica ou não especificada com perfuração,Outros,0
K256,Úlcera gástrica - crônica ou não especificada com hemorragia e perfuração,Outros,0
K257,Úlcera gástrica - crônica sem hemorragia ou perfuração,Outros,0
K259,"Úlcera gástrica - não especificada como aguda ou crônica, sem hemorragia ou perfuração",Outros,0
K260,Úlcera duodenal - aguda com hemorragia,Outros,0
K261,Úlcera duodenal - aguda com perfuração,Outros,0
K262,Úlcera duodenal - aguda com hemorragia e perfuração,Outros,0
K263,Úlcera duodenal - aguda sem hemorragia ou perfuração,Outros,0
K264,Úlcera duodenal - crônica ou não especificada com hemorragia,Outros,0
K265,Úlcera duodenal - crônica ou não especificada com perfuração,Outros,0
K266,Úlcera duodenal - crônica ou não especificada com hemorragia e perfuração,Outros,0
K267,Úlcera duodenal - crônica sem hemorragia ou perfuração,Outros,0
K269,"Úlcera duodenal - não especificada como aguda ou crônica, sem hemorragia ou perfuração",Outros,0
K270,Úlcera péptica de localização não especificada - aguda com hemorragia,Outros,0
K271,Úlcera péptica de localização não especificada - aguda com perfuração,Outros,0
K272,Úlcera péptica de localização não especificada - aguda com hemorragia e perfuração,Outros,0
K273,Úlcera péptica de localização não especificada - aguda sem hemorragia ou perfuração,Outros,0
K274,Úlcera péptica de localização não especificada - crônica ou não especificada com hemorragia,Outros,0
K275,Úlcera péptica de localização não especificada - crônica ou não especificada com perfuração,Outros,0
K276,Úlcera péptica de localização não especificada - crônica ou não especificada com hemorragia e perfuração,Outros,0
K277,Úlcera péptica de localização não especificada - crônica sem hemorragia ou perfuração,Outros,0
K279,"Úlcera péptica de localização não especificada - não especificada como aguda ou crônica, sem hemorragia ou perfuração",Outros,0
K280,Úlcera gastrojejunal - aguda com hemorragia,Outros,0
K281,Úlcera gastrojejunal - aguda com perfuração,Outros,0
K282,Úlcera gastrojejunal - aguda com hemorragia e perfuração,Outros,0
K283,Úlcera gastrojejunal - aguda sem hemorragia ou perfuração,Outros,0
K284,Úlcera gastrojejunal - crônica ou não especificada com hemorragia,Outros,0
K285,Úlcera gastrojejunal - crônica ou não especificada com perfuração,Outros,0
K286,Úlcera gastrojejunal - crônica ou não especificada com hemorragia e perfuração,Outros,0
K287,Úlcera gastrojejunal - crônica sem hemorragia ou perfuração,Outros,0
K289,"Úlcera gastrojejunal - não especificada como aguda ou crônica, sem hemorragia ou perfuração",Outros,0
K290,Gastrite hemorrágica aguda,Outros,0
K291,Outras gastrites agudas,Outros,0
K292,Gastrite alcoólica,Outros,0
K293,Gastrite superficial crônica,Outros,0
K294,Gastrite atrófica crônica,Outros,0
K295,"Gastrite crônica, sem outra especificação",Outros,0
K296,Outras gastrites,Outros,0
K297,Gastrite não especificada,Outros,0
K298,Duodenite,Outros,0
K299,"Gastroduodenite, sem outra especificação",Outros,0
K30,Dispepsia,Outros,0
K310,Dilatação aguda do estômago,Outros,0
K311,Estenose pilórica hipertrófica do adulto,Outros,0
K312,Estenose e estreitamento em ampulheta do estômago,Outros,0
K313,Espasmo do piloro não classificado em outra parte,Outros,0
K314,Divertículo gástrico,Outros,0
K315,Obstrução do duodeno,Outros,0
K316,Fístula do estômago e do duodeno,Outros,0
K317,Pólipo do estômago e do duodeno,Outros,0
K318,Outras doenças especificadas do estômago e do duodeno,Outros,0
K319,"Doenças do estômago e do duodeno, sem outra especificação",Outros,0
K350,Apendicite aguda com peritonite generalizada,Outros,0
K351,Apendicite aguda com abscesso peritonial,Outros,0
K359,Apendicite aguda sem outra especificação,Outros,0
K36,Outras formas de apendicite,Outros,0
K37,"Apendicite, sem outras especificações",Outros,0
K380,Hiperplasia do apêndice,Outros,0
K381,Concreções apendiculares,Outros,0
K382,Divertículo do apêndice,Outros,0
K383,Fístula do apêndice,Outros,0
K388,Outras doenças especificadas do apêndice,Outros,0
K389,"Doença do apêndice, sem outra especificação",Outros,0
K400,"Hérnia inguinal bilateral, com obstrução, sem gangrena",Outros,0
K401,"Hérnia inguinal bilateral, com gangrena",Outros,0
K402,"Hérnia inguinal bilateral, sem obstrução ou gangrena",Outros,0
K403,"Hérnia inguinal unilateral ou não especificada, com obstrução sem gangrena",Outros,0
K404,"Hérnia inguinal unilateral ou não especificada, com gangrena",Outros,0
K409,"Hérnia inguinal unilateral ou não especificada, sem obstrução ou gangrena",Outros,0
K410,"Hérnia femoral bilateral, com obstrução, sem gangrena",Outros,0
K411,"Hérnia femoral bilateral, com gangrena",Outros,0
K412,"Hérnia femoral bilateral, sem obstrução ou gangrena",Outros,0
K413,"Hérnia femoral unilateral ou não especificada, com obstrução, sem gangrena",Outros,0
